robot,uid,baseline,repeat,change,previous_q,target_position,target_rotation,dt,relative_q,baseline_q,relative_accepted,baseline_accepted,relative_reasons,baseline_reasons,raw_file,relative_line,baseline_line
ur5e,d8d4c785fcc63baf510d4925fb585dfdfabb609fc479beae1f527c5f410b194c,range_loss_matched,2,gained,"[-0.848620766051928,3.1608524548140373,-2.3200495864242106,-2.6823275603133814,-1.2136269542277924,-2.616990766441604]","[0.11347836710454515,0.13653990969358895,-0.20188068930361658]","[[0.8263934698626996,0.2351431164616969,0.511645920289577],[0.2661439164705929,-0.96384430630772,0.01309843211548532],[0.49622701326507956,0.1253469903063918,-0.8590965506432602]]",0.02,"[-0.9115526191236609,3.097920601742304,-2.257812129713067,-2.7452594133851145,-1.1513046820751522,-2.679922619513337]","[-0.9115526191236609,3.097920601742304,-2.2578218555239817,-2.7452594133851145,-1.154273561591695,-2.679922619513337]",True,False,[],"[""orientation_tolerance""]",outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,15437,15452
ur5e,dbb38656b41532b43404ef3a604ae4215196867197d7dd1e8e33fb30a2583be7,range_loss_matched,0,gained,"[3.3776004886203275,1.0010330872666673,0.3925936270634405,1.855206943483342,0.516714783763252,6.247772031717528]","[-0.2370821668022669,-0.3070174715554638,-0.45851297341107367]","[[-0.7223534106746622,-0.08077676650782749,0.6867901164687961],[-0.6876930259516393,-0.020485735939453863,-0.7257125027726181],[0.07269011036008134,-0.996521674935151,-0.04075167776031187]]",0.02,"[3.4405323416920606,0.9381012341949344,0.32966177399170754,1.7942253605167446,0.4556292706418148,6.281737463162049]","[3.4405323416920606,0.9381012341949344,0.33036804637281414,1.7972965164827697,0.45378293069151904,6.278190842846301]",True,False,[],"[""orientation_tolerance""]",outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,19212,19202
ur5e,dbb38656b41532b43404ef3a604ae4215196867197d7dd1e8e33fb30a2583be7,range_loss_matched,1,gained,"[3.3776004886203275,1.0010330872666673,0.3925936270634405,1.855206943483342,0.516714783763252,6.247772031717528]","[-0.2370821668022669,-0.3070174715554638,-0.45851297341107367]","[[-0.7223534106746622,-0.08077676650782749,0.6867901164687961],[-0.6876930259516393,-0.020485735939453863,-0.7257125027726181],[0.07269011036008134,-0.996521674935151,-0.04075167776031187]]",0.02,"[3.4405323416920606,0.9381012341949344,0.32966177399170754,1.7942253605167446,0.4556292706418148,6.281737463162049]","[3.4405323416920606,0.9381012341949344,0.33036804637281414,1.7972965164827697,0.45378293069151904,6.278190842846301]",True,False,[],"[""orientation_tolerance""]",outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,19201,19222
ur5e,dbb38656b41532b43404ef3a604ae4215196867197d7dd1e8e33fb30a2583be7,range_loss_matched,2,gained,"[3.3776004886203275,1.0010330872666673,0.3925936270634405,1.855206943483342,0.516714783763252,6.247772031717528]","[-0.2370821668022669,-0.3070174715554638,-0.45851297341107367]","[[-0.7223534106746622,-0.08077676650782749,0.6867901164687961],[-0.6876930259516393,-0.020485735939453863,-0.7257125027726181],[0.07269011036008134,-0.996521674935151,-0.04075167776031187]]",0.02,"[3.4405323416920606,0.9381012341949344,0.32966177399170754,1.7942253605167446,0.4556292706418148,6.281737463162049]","[3.4405323416920606,0.9381012341949344,0.33036804637281414,1.7972965164827697,0.45378293069151904,6.278190842846301]",True,False,[],"[""orientation_tolerance""]",outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,19210,19207
ur5e,e37e2bf06cee3ec5bd6bdb849ee591c30c43965525e5d36c30b026f203252e47,range_loss_matched,0,gained,"[3.9062849873394168,-3.7580492639671923,-0.729368009861231,5.082675738130602,6.18585530269417,5.200790992550688]","[0.5502102740783792,0.25415907709150887,-0.5069380217744728]","[[0.6134777723024907,0.2169412160762673,0.7593296594089578],[0.7063230771095523,0.2793165189079121,-0.650453682446075],[-0.35320353004077837,0.9353709376672531,0.018123888496035197]]",0.02,"[3.968911523409139,-3.6976560809217065,-0.6664361567894981,5.028001780831411,6.244746769118846,5.258681957047058]","[3.967562808935871,-3.704077632936435,-0.6664361567894981,5.087486923918375,6.243053609798321,5.205291604717787]",True,False,[],"[""orientation_tolerance""]",outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,40366,40361
ur5e,e37e2bf06cee3ec5bd6bdb849ee591c30c43965525e5d36c30b026f203252e47,range_loss_matched,1,gained,"[3.9062849873394168,-3.7580492639671923,-0.729368009861231,5.082675738130602,6.18585530269417,5.200790992550688]","[0.5502102740783792,0.25415907709150887,-0.5069380217744728]","[[0.6134777723024907,0.2169412160762673,0.7593296594089578],[0.7063230771095523,0.2793165189079121,-0.650453682446075],[-0.35320353004077837,0.9353709376672531,0.018123888496035197]]",0.02,"[3.968911523409139,-3.6976560809217065,-0.6664361567894981,5.028001780831411,6.244746769118846,5.258681957047058]","[3.967562808935871,-3.704077632936435,-0.6664361567894981,5.087486923918375,6.243053609798321,5.205291604717787]",True,False,[],"[""orientation_tolerance""]",outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,40355,40353
ur5e,e37e2bf06cee3ec5bd6bdb849ee591c30c43965525e5d36c30b026f203252e47,range_loss_matched,2,gained,"[3.9062849873394168,-3.7580492639671923,-0.729368009861231,5.082675738130602,6.18585530269417,5.200790992550688]","[0.5502102740783792,0.25415907709150887,-0.5069380217744728]","[[0.6134777723024907,0.2169412160762673,0.7593296594089578],[0.7063230771095523,0.2793165189079121,-0.650453682446075],[-0.35320353004077837,0.9353709376672531,0.018123888496035197]]",0.02,"[3.968911523409139,-3.6976560809217065,-0.6664361567894981,5.028001780831411,6.244746769118846,5.258681957047058]","[3.967562808935871,-3.704077632936435,-0.6664361567894981,5.087486923918375,6.243053609798321,5.205291604717787]",True,False,[],"[""orientation_tolerance""]",outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,40350,40346
ur5e,ed8a3d8165254710130f1afc35b9aa63b7c48fa8035a4e66f6e3cead9e47e0ae,range_loss_matched,0,gained,"[2.0201294416134745,-2.3726911376991375,-0.47684494816045797,4.732764524267305,-4.18433810886723,1.4472409310176308]","[0.23807590172883686,-0.7900762386864534,0.510121164848824]","[[-0.38741549246216056,0.6669586190158915,0.6364553689935503],[0.8295547743304338,0.5533742153056822,-0.07493900333206556],[-0.402179204566676,0.498942059116322,-0.7676644508239783]]",0.02,"[1.9575522139093766,-2.435474697917613,-0.41391309508872504,4.795696377339038,-4.121406255795497,1.5101727840893637]","[1.9571975885417416,-2.4356229907708706,-0.41391309508872504,4.795696377339038,-4.121406255795497,1.5101727840893637]",True,False,[],"[""position_tolerance""]",outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,12900,12909
ur5e,ed8a3d8165254710130f1afc35b9aa63b7c48fa8035a4e66f6e3cead9e47e0ae,range_loss_matched,1,gained,"[2.0201294416134745,-2.3726911376991375,-0.47684494816045797,4.732764524267305,-4.18433810886723,1.4472409310176308]","[0.23807590172883686,-0.7900762386864534,0.510121164848824]","[[-0.38741549246216056,0.6669586190158915,0.6364553689935503],[0.8295547743304338,0.5533742153056822,-0.07493900333206556],[-0.402179204566676,0.498942059116322,-0.7676644508239783]]",0.02,"[1.9575522139093766,-2.435474697917613,-0.41391309508872504,4.795696377339038,-4.121406255795497,1.5101727840893637]","[1.9571975885417416,-2.4356229907708706,-0.41391309508872504,4.795696377339038,-4.121406255795497,1.5101727840893637]",True,False,[],"[""position_tolerance""]",outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,12897,12907
ur5e,ed8a3d8165254710130f1afc35b9aa63b7c48fa8035a4e66f6e3cead9e47e0ae,range_loss_matched,2,gained,"[2.0201294416134745,-2.3726911376991375,-0.47684494816045797,4.732764524267305,-4.18433810886723,1.4472409310176308]","[0.23807590172883686,-0.7900762386864534,0.510121164848824]","[[-0.38741549246216056,0.6669586190158915,0.6364553689935503],[0.8295547743304338,0.5533742153056822,-0.07493900333206556],[-0.402179204566676,0.498942059116322,-0.7676644508239783]]",0.02,"[1.9575522139093766,-2.435474697917613,-0.41391309508872504,4.795696377339038,-4.121406255795497,1.5101727840893637]","[1.9571975885417416,-2.4356229907708706,-0.41391309508872504,4.795696377339038,-4.121406255795497,1.5101727840893637]",True,False,[],"[""position_tolerance""]",outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,12894,12892
ur5e,f5bda9577dcbb46e8e2feeb6b112c9eaf5a78010bb8b50bd30daf7fe0e04c0d1,range_loss_matched,0,gained,"[3.1127391294754716,-4.1689517731618455,2.323616320984894,-1.0452249336695907,-0.302237317929106,1.5105859829828763]","[0.28612790700129775,-0.2539439095249657,0.24354841700880225]","[[-0.04221342451419681,0.8952923092830093,-0.44347458521259187],[0.05341308225389697,-0.44121322522165357,-0.8958113264151358],[-0.9976798431535653,-0.06150260830406092,-0.02919520057945512]]",0.02,"[3.0498072764037385,-4.231883626233579,2.260684467913161,-1.1077158228867552,-0.36451134750163855,1.4507690810954197]","[3.0512502435026843,-4.231883626233579,2.260684467913161,-1.1081567867413236,-0.36516917100083895,1.4476541299111434]",True,False,[],"[""orientation_tolerance""]",outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,18353,18340
ur5e,f5bda9577dcbb46e8e2feeb6b112c9eaf5a78010bb8b50bd30daf7fe0e04c0d1,range_loss_matched,1,gained,"[3.1127391294754716,-4.1689517731618455,2.323616320984894,-1.0452249336695907,-0.302237317929106,1.5105859829828763]","[0.28612790700129775,-0.2539439095249657,0.24354841700880225]","[[-0.04221342451419681,0.8952923092830093,-0.44347458521259187],[0.05341308225389697,-0.44121322522165357,-0.8958113264151358],[-0.9976798431535653,-0.06150260830406092,-0.02919520057945512]]",0.02,"[3.0498072764037385,-4.231883626233579,2.260684467913161,-1.1077158228867552,-0.36451134750163855,1.4507690810954197]","[3.0512502435026843,-4.231883626233579,2.260684467913161,-1.1081567867413236,-0.36516917100083895,1.4476541299111434]",True,False,[],"[""orientation_tolerance""]",outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,18338,18345
ur5e,f5bda9577dcbb46e8e2feeb6b112c9eaf5a78010bb8b50bd30daf7fe0e04c0d1,range_loss_matched,2,gained,"[3.1127391294754716,-4.1689517731618455,2.323616320984894,-1.0452249336695907,-0.302237317929106,1.5105859829828763]","[0.28612790700129775,-0.2539439095249657,0.24354841700880225]","[[-0.04221342451419681,0.8952923092830093,-0.44347458521259187],[0.05341308225389697,-0.44121322522165357,-0.8958113264151358],[-0.9976798431535653,-0.06150260830406092,-0.02919520057945512]]",0.02,"[3.0498072764037385,-4.231883626233579,2.260684467913161,-1.1077158228867552,-0.36451134750163855,1.4507690810954197]","[3.0512502435026843,-4.231883626233579,2.260684467913161,-1.1081567867413236,-0.36516917100083895,1.4476541299111434]",True,False,[],"[""orientation_tolerance""]",outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,18343,18359
ur5e,f5c5b147eea327ed0a93625d60bf353e912a5f19f5207b8fb8041cdcee05781b,range_loss_matched,0,gained,"[-4.681916908525979,-3.175522570489742,-2.5193570577609505,3.00281118633176,-0.44685197660859277,-1.9135208986263352]","[-0.22550624454013068,-0.02059953594641661,0.02429920076941556]","[[-0.1402697786556953,0.25495395172538887,-0.9567250763388039],[-0.008926860010689954,0.9659134328359169,0.25871132839032057],[0.9900730782958559,0.04482993159422431,-0.13321252518823218]]",0.02,"[-4.621988551741951,-3.238454423561475,-2.5807468920542562,3.0608810388068184,-0.38392012353685984,-1.974336068213361]","[-4.650821269889358,-3.215932368161402,-2.574462043428297,3.030362790693234,-0.38392012353685984,-1.976452751698068]",True,False,[],"[""orientation_tolerance""]",outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,47768,47783
ur5e,f5c5b147eea327ed0a93625d60bf353e912a5f19f5207b8fb8041cdcee05781b,range_loss_matched,1,gained,"[-4.681916908525979,-3.175522570489742,-2.5193570577609505,3.00281118633176,-0.44685197660859277,-1.9135208986263352]","[-0.22550624454013068,-0.02059953594641661,0.02429920076941556]","[[-0.1402697786556953,0.25495395172538887,-0.9567250763388039],[-0.008926860010689954,0.9659134328359169,0.25871132839032057],[0.9900730782958559,0.04482993159422431,-0.13321252518823218]]",0.02,"[-4.621988551741951,-3.238454423561475,-2.5807468920542562,3.0608810388068184,-0.38392012353685984,-1.974336068213361]","[-4.650821269889358,-3.215932368161402,-2.574462043428297,3.030362790693234,-0.38392012353685984,-1.976452751698068]",True,False,[],"[""orientation_tolerance""]",outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,47775,47769
ur5e,f5c5b147eea327ed0a93625d60bf353e912a5f19f5207b8fb8041cdcee05781b,range_loss_matched,2,gained,"[-4.681916908525979,-3.175522570489742,-2.5193570577609505,3.00281118633176,-0.44685197660859277,-1.9135208986263352]","[-0.22550624454013068,-0.02059953594641661,0.02429920076941556]","[[-0.1402697786556953,0.25495395172538887,-0.9567250763388039],[-0.008926860010689954,0.9659134328359169,0.25871132839032057],[0.9900730782958559,0.04482993159422431,-0.13321252518823218]]",0.02,"[-4.621988551741951,-3.238454423561475,-2.5807468920542562,3.0608810388068184,-0.38392012353685984,-1.974336068213361]","[-4.650821269889358,-3.215932368161402,-2.574462043428297,3.030362790693234,-0.38392012353685984,-1.976452751698068]",True,False,[],"[""orientation_tolerance""]",outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,47771,47778
ur5e,f6150ec91f4ec3094eaca11b43f8dab91ce9228cfeb9a393f9ab162da8c4c1ff,range_loss_matched,0,gained,"[3.493701471742222,3.8893107701095158,-0.4828350106417978,4.414351952159732,2.5191236356117397,4.703721047297236]","[0.7551775909584267,0.2713340925037168,0.4025529544057605]","[[0.8836207421421871,0.166866639891004,-0.4374584649399024],[0.4394793425613485,-0.6178239049453879,0.6520364483216234],[-0.16146916584269197,-0.7684068889393941,-0.6192564585957477]]",0.02,"[3.5565972378095996,3.826992802921914,-0.5457668637135307,4.3515630826808005,2.4561917825400066,4.640789194225503]","[3.556633324813955,3.8277840039705193,-0.5457668637135307,4.353061003097892,2.4561917825400066,4.746194351983509]",True,False,[],"[""orientation_tolerance""]",outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,50088,50079
ur5e,f6150ec91f4ec3094eaca11b43f8dab91ce9228cfeb9a393f9ab162da8c4c1ff,range_loss_matched,1,gained,"[3.493701471742222,3.8893107701095158,-0.4828350106417978,4.414351952159732,2.5191236356117397,4.703721047297236]","[0.7551775909584267,0.2713340925037168,0.4025529544057605]","[[0.8836207421421871,0.166866639891004,-0.4374584649399024],[0.4394793425613485,-0.6178239049453879,0.6520364483216234],[-0.16146916584269197,-0.7684068889393941,-0.6192564585957477]]",0.02,"[3.5565972378095996,3.826992802921914,-0.5457668637135307,4.3515630826808005,2.4561917825400066,4.640789194225503]","[3.556633324813955,3.8277840039705193,-0.5457668637135307,4.353061003097892,2.4561917825400066,4.746194351983509]",True,False,[],"[""orientation_tolerance""]",outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,50078,50086
ur5e,f6150ec91f4ec3094eaca11b43f8dab91ce9228cfeb9a393f9ab162da8c4c1ff,range_loss_matched,2,gained,"[3.493701471742222,3.8893107701095158,-0.4828350106417978,4.414351952159732,2.5191236356117397,4.703721047297236]","[0.7551775909584267,0.2713340925037168,0.4025529544057605]","[[0.8836207421421871,0.166866639891004,-0.4374584649399024],[0.4394793425613485,-0.6178239049453879,0.6520364483216234],[-0.16146916584269197,-0.7684068889393941,-0.6192564585957477]]",0.02,"[3.5565972378095996,3.826992802921914,-0.5457668637135307,4.3515630826808005,2.4561917825400066,4.640789194225503]","[3.556633324813955,3.8277840039705193,-0.5457668637135307,4.353061003097892,2.4561917825400066,4.746194351983509]",True,False,[],"[""orientation_tolerance""]",outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,50077,50076
ur5e,09f3ef02343625948466723596b19763f97f8231a008078ed4361f42cf5d6f96,fixed_qp1,0,gained,"[-0.20101065997650025,3.271486423545774,-2.670995293858358,3.769706056607836,0.3807463048345747,3.853496834848121]","[0.002325090747773653,0.2304127027679891,0.02924363433001474]","[[0.5533596551228288,0.8288348228279064,0.08261917785948367],[-0.29530427646226326,0.1024693312459417,0.9498923204538019],[0.778837901225565,-0.5500298833898413,0.3014608614608443]]",0.02,"[-0.13807880690476732,3.334418276617507,-2.608063440786625,3.832637909679569,0.3178144517628418,3.916428687919854]","[-0.14019572568089275,3.3335848125269516,-2.608063440786625,3.832637909679569,0.3178144517628418,3.916428687919854]",True,False,[],"[""orientation_tolerance""]",outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,48078,48086
ur5e,09f3ef02343625948466723596b19763f97f8231a008078ed4361f42cf5d6f96,fixed_qp1,1,gained,"[-0.20101065997650025,3.271486423545774,-2.670995293858358,3.769706056607836,0.3807463048345747,3.853496834848121]","[0.002325090747773653,0.2304127027679891,0.02924363433001474]","[[0.5533596551228288,0.8288348228279064,0.08261917785948367],[-0.29530427646226326,0.1024693312459417,0.9498923204538019],[0.778837901225565,-0.5500298833898413,0.3014608614608443]]",0.02,"[-0.13807880690476732,3.334418276617507,-2.608063440786625,3.832637909679569,0.3178144517628418,3.916428687919854]","[-0.14019572568089275,3.3335848125269516,-2.608063440786625,3.832637909679569,0.3178144517628418,3.916428687919854]",True,False,[],"[""orientation_tolerance""]",outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,48092,48073
ur5e,09f3ef02343625948466723596b19763f97f8231a008078ed4361f42cf5d6f96,fixed_qp1,2,gained,"[-0.20101065997650025,3.271486423545774,-2.670995293858358,3.769706056607836,0.3807463048345747,3.853496834848121]","[0.002325090747773653,0.2304127027679891,0.02924363433001474]","[[0.5533596551228288,0.8288348228279064,0.08261917785948367],[-0.29530427646226326,0.1024693312459417,0.9498923204538019],[0.778837901225565,-0.5500298833898413,0.3014608614608443]]",0.02,"[-0.13807880690476732,3.334418276617507,-2.608063440786625,3.832637909679569,0.3178144517628418,3.916428687919854]","[-0.14019572568089275,3.3335848125269516,-2.608063440786625,3.832637909679569,0.3178144517628418,3.916428687919854]",True,False,[],"[""orientation_tolerance""]",outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,48074,48087
